codigo,nome,endereco,descricao,longitude,latitude,distrito
300009418,"AV. CARLOS BARBOSA DOS SANTOS (ESTR. BARRO BRANCO) , 539",UA ALFRED ADLER,RUA ALFRED ADLER,-46.668935,-23.76080102,Grajaú
4614865,"R. GARÇA MORENA , 22",CONDOMINIO / RUA CANELA ROSA,CONDOMINIO / RUA CANELA ROSA,-46.418318,-23.57900702,José Bonifácio
480014956,"TERM. LAPA - PLAT. 4 , 0",VDTO COMENDADOR ELIAS NAGIB BLEIN/ R GUAICURUS,VDTO COMENDADOR ELIAS NAGIB BLEIN/ R GUAICURUS,-46.699395,-23.52004702,Lapa
830004002,"AV. SEN. JOSÉ ERMÍRIO DE MORAES , 48",CAP. ZACARIAS BERNARDINO MOTTA/ R PAULO PEIXOTO,R CAP. ZACARIAS BERNARDINO MOTTA/ R PAULO PEIXOTO,-46.614501,-23.45515402,Tremembé
220013853,"AV. CUPECE , 3390",PROFESSOR RODOLPHO DE FREITAS/ AV RODRIGUES MONTEMOR,R PROFESSOR RODOLPHO DE FREITAS/ AV RODRIGUES MONTEMOR,-46.652641,-23.66781402,Cidade Ademar
910000860,"PÇA. ENG. HUGO BRANDI , 0",BENEDITA DORNELLAS CLARO/ R NILTON COELHO DE ANDRADE,R BENEDITA DORNELLAS CLARO/ R NILTON COELHO DE ANDRADE,-46.577356,-23.51762602,Vila Maria
320007473,"AV. SAPOPEMBA (ESTR. DO RIO CLARO) , 29780",DAS PALMAS,R. DAS PALMAS,-46.427527,-23.62117102,Iguatemi
40005509,"R. AMÉLIA VANSO MAGNOLI , 16",Linha 3029-10 - R JONAS RANTER/ R HENRIQUE MATRAS,Linha 3029-10 - R JONAS RANTER/ R HENRIQUE MATRAS,-46.506375,-23.58527402,Aricanduva
3407127,"AV. DR. CHUCRI ZAIDAN , 246",UA EVANDRO CARLOS DE ANDRADE E AV. MORUMBI,RUA EVANDRO CARLOS DE ANDRADE E AV. MORUMBI,-46.696789,-23.61643302,Itaim Bibi
640000466,"R. ARTEST PERES , 736",ARTEST PERES/ R HELDER GUIMARAES,R ARTEST PERES/ R HELDER GUIMARAES,-46.713163,-23.46920902,Pirituba
380004249,"AV. PAULO LINCOLN DO VALLE PONTIN , 76",PC COMENDADOR ALBERTO DE SOUSA/ R JOSE BUONO,PC COMENDADOR ALBERTO DE SOUSA/ R JOSE BUONO,-46.585174,-23.46508802,Jaçanã
1903943,"R. VALTER AIROSA FLAQUER , 279",ua Ernesto Soares Filho,Rua Ernesto Soares Filho,-46.792002,-23.67602502,Capão Redondo
7805001,"R. STA. MARIA DO CAMBUCÁ , 122",AZUL,R AZUL,-46.52903,-23.59842102,Sapopemba
270016173,"R. RIBEIRO LACERDA , 308",ARTUR DIAS/ R CARLOS TIAGO PEREIRA,R ARTUR DIAS/ R CARLOS TIAGO PEREIRA,-46.622004,-23.62063002,Cursino
600012438,"TERM. PENHA - PLAT 4 , 0",TERM. PENHA - PLATAFORMA 4,TERM. PENHA - PLATAFORMA 4,-46.546657,-23.51881002,Penha
3014831,"R. CEL. JOÃO CABANAS , 859",,,-46.691192,-23.76404102,Grajaú
7206892,"AL. STO. AMARO , 88",UA PAULO EIRÓ,RUA PAULO EIRÓ,-46.706889,-23.65450302,Santo Amaro
300009538,"R. ALZIRO PINHEIRO MAGALHÃES , 1560",CORONEL JOAO CABANAS/ R RICARDO MACEDO,R CORONEL JOAO CABANAS/ R RICARDO MACEDO,-46.684195,-23.76148902,Grajaú
540014171,"R. TOBIAS BARRETO , 557",SOUZA LEAO/ R SAPUCAIA,R SOUZA LEAO/ R SAPUCAIA,-46.590898,-23.55264702,Mooca
510001605,"AV. DIREITOS HUMANOS , 658",MIGUEL DE ALMEIDA/ R CARLOS FONSECA DA SILVA/RUA AMARO ALVES TENÓRIO,R MIGUEL DE ALMEIDA/ R CARLOS FONSECA DA SILVA/RUA AMARO ALVES TENÓRIO,-46.650093,-23.48381502,Mandaqui
960011323,"AV. GIOVANNI GRONCHI , 3360",ANTONIO JULIO DOS SANTOS/ R JOSE DIAS DA COSTA,R ANTONIO JULIO DOS SANTOS/ R JOSE DIAS DA COSTA,-46.726564,-23.60926902,Morumbi
350002421,"R. ITAJUIBE , 1200",FRANCISCO VELASQUEZ/ R BANDEIRA DOS CATAGUAZES,R FRANCISCO VELASQUEZ/ R BANDEIRA DOS CATAGUAZES,-46.388539,-23.50633202,Itaim Paulista
830003838,"AV. CEL. SEZEFREDO FAGUNDES , 20934",UA FRANCISCO ALVARES/RUA PATRINI,RUA FRANCISCO ALVARES/RUA PATRINI,-46.577694,-23.40291802,Tremembé
50005100,"R. DOS CONTINENTES , 284",MARCIANO CAPELLA/ AV ANTONIO DIOGO,R MARCIANO CAPELLA/ AV ANTONIO DIOGO,-46.488276,-23.53381602,Artur Alvim
380003911,"R. DAS VERTENTES , 1268",DOUTOR NICOLINO MOREIRA/ R DIOGO SOARES,R DOUTOR NICOLINO MOREIRA/ R DIOGO SOARES,-46.582111,-23.47280202,Jaçanã
9505663,"R. ARARIPE , 270",UA PENTECOSTES,RUA PENTECOSTES,-46.557336,-23.60713402,Vila Prudente
8010170,"LGO. S. FRANCISCO , 133",ENTRE A FACULDADE E IGREJA DE SÃO FRANCISCO,ENTRE A FACULDADE E IGREJA DE SÃO FRANCISCO,-46.63697,-23.54956602,Sé
890004652,"AV. MÁRIO ALVES , 603",CAPAROSA/ VEL OITO,R CAPAROSA/ VEL OITO,-46.466625,-23.50438202,Vila Jacuí
110001183,"R. JORGE PIRES RAMALHO , 561",BENEDITO EGIDIO BARBOSA/ R SEM NOME,R BENEDITO EGIDIO BARBOSA/ R SEM NOME,-46.698719,-23.46044802,Brasilândia
300009345,"R. TRÊS CORAÇÕES , 650",UA REVOLUÇÃO,RUA REVOLUÇÃO,-46.676337,-23.77347702,Grajaú
480014865,"R. BRIG. GAVIÃO PEIXOTO , 904",PÇA. ANÍBAL MARCONDES DO AMARAL,PÇA. ANÍBAL MARCONDES DO AMARAL,-46.718042,-23.52297202,Lapa
720011701,"AV. JOÃO DIAS , 2246",BENTO BRANCO DE ANDRADE FILHO/ R PADRE IBRAHIM - CHEVROLET,R BENTO BRANCO DE ANDRADE FILHO/ R PADRE IBRAHIM - CHEVROLET,-46.721813,-23.64477802,Santo Amaro
6415347,"R. PROF. JOSÉ LOURENÇO , 129",S.BENEDITO,R.S.BENEDITO,-46.714248,-23.47411402,Pirituba
540014403,"R. D. JOAQUIM DE MELO , 203",JUMANA/ R CONEGO ANTONIO LESSA,R JUMANA/ R CONEGO ANTONIO LESSA,-46.599027,-23.56676502,Mooca
420013086,"AV. DOS FUNCIONÁRIOS PÚBLICOS , 379",MARIA TERESA BELLOC/ EST DO EMBU GUACU/REDE HORA CERTA - M'BOI MIRIM 2,R MARIA TERESA BELLOC/ EST DO EMBU GUACU/REDE HORA CERTA - M'BOI MIRIM 2,-46.781498,-23.73497402,Jardim Ângela
301755,"R. LEONEL MARTINIANO , 246",UA DR. NILO CAIRO,RUA DR. NILO CAIRO,-46.811952,-23.41410802,Anhanguera
1114115,"ESTR. LÁZARO AMÂNCIO DE BARROS , 309",,,-46.694673,-23.46663502,Brasilândia
130001654,"R. FRANKLIN DO AMARAL , 726",NOGUEIRA DA MAIA /R NOSSA SENHORA CONSOLATA,R NOGUEIRA DA MAIA /R NOSSA SENHORA CONSOLATA,-46.656903,-23.47461602,Cachoeirinha
5507032,"AV. GIOVANNI GRONCHI , 1065",Mauro Coducci,R. Mauro Coducci,-46.715755,-23.59530202,Morumbi
410003584,"R. ÂNGELO GAYOTO , 63",AV ELISIO TEIXEIRA LEITE/ R CORDEIRO DA SILVA,AV ELISIO TEIXEIRA LEITE/ R CORDEIRO DA SILVA,-46.717107,-23.43617902,Jaraguá
130001639,"R. ROSA DOS VENTOS , 237",ITIRAPINA/ TR JOSE BASILIO FRANCISCO,R ITIRAPINA/ TR JOSE BASILIO FRANCISCO,-46.665463,-23.47180002,Cachoeirinha
910000776,"AV. DAS CEREJEIRAS , 666",PC EDUARDO RABELO/ R ROMEU PANDOLPHO,PC EDUARDO RABELO/ R ROMEU PANDOLPHO,-46.58036,-23.50951402,Vila Maria
850011246,"R. DEP. LAÉRCIO CORTE , 992",CERMIK/ AV CARLOS QUEIROS TELLES,R CERMIK/ AV CARLOS QUEIROS TELLES,-46.723738,-23.62888002,Vila Andrade
10014441,"R. DR. JOSÉ HIGINO , 805",ATI ACU/ R CORUMBAIBA,R ATI ACU/ R CORUMBAIBA,-46.577434,-23.56829002,Água Rasa
4504028,"R. SALGUEIRO DO CAMPO , 415",Travessa Ivan Clustine,Travessa Ivan Clustine,-46.733562,-23.66014202,Jardim São Luís
620003134,"R. ANTÔNIO CANDIDO DE ALVARENGA , 301",FRANCISCO ARAUJO CORREA/ R SEM NOME,R FRANCISCO ARAUJO CORREA/ R SEM NOME,-46.757096,-23.39763302,Perus
110003351,"R. APARECIDA DO TABOADO , 378",FLORES DE GOIAS/ R SITIO D ABADIA,R FLORES DE GOIAS/ R SITIO D ABADIA,-46.707839,-23.45883102,Brasilândia
30003249,"ESTR. DE LIGAÇÃO , 0",SEM NOME/ R SEM NOME,R SEM NOME/ R SEM NOME,-46.774354,-23.43663402,Anhanguera
130001630,"R. FRANKLIN DO AMARAL , 501",JOAO LOPES DE AMORIM/ R DOS PATIS,R JOAO LOPES DE AMORIM/ R DOS PATIS,-46.658904,-23.47534202,Cachoeirinha
870012790,"AV. SAPOPEMBA , 3998",GOMES/ R PADRE OTTO MARIA,R GOMES/ R PADRE OTTO MARIA,-46.551113,-23.57607002,Vila Formosa
270016231,"R. VERGUEIRO , 7270",LINO GUEDES/ R SAO DANIEL,R LINO GUEDES/ R SAO DANIEL,-46.612491,-23.60917402,Cursino
18940,"C07 LUZ - PALMEIRAS-BARRA FUNDA , 1",PCA DA LUZ,PCA DA LUZ,-46.635436,-23.53510302,Bom Retiro
250005909,"TERM. CIDADE TIRADENTES - PLATAFORMA 3 , 0",PARADA EXCLUSIVA - LINHA 3785-10,PARADA EXCLUSIVA - LINHA 3785-10,-46.407897,-23.58300602,Cidade Tiradentes
2314577,"R. BRÁS DA ROCHA , 281",ua Gregorio Torres,Rua Gregorio Torres,-46.704325,-23.72535802,Cidade Dutra
830004011,"AV. SEN. JOSÉ ERMÍRIO DE MORAES , 1697",ALAGOA DA ROCA/ R BIRIRICAS,R ALAGOA DA ROCA/ R BIRIRICAS,-46.615525,-23.44219702,Tremembé
360004906,"R. BALTAZAR NUNES , 210",GORGULHO/ R CHERIPA,R GORGULHO/ R CHERIPA,-46.447316,-23.55255802,Itaquera
790016833,"R. LUÍS GOIS , 20",SANTO IRINEU/ R GUIRATINGA,R SANTO IRINEU/ R GUIRATINGA,-46.627631,-23.60408402,Saúde
9206534,"TERM. STA. CRUZ , 0",ua Pedro de Toledo - Rua Loefgren,Rua Pedro de Toledo - Rua Loefgren,-46.637233,-23.59915202,Vila Mariana
18908,"C09 SOCORRO - JURUBATUBA , 0",AV DAS NACOES UNIDAS,AV DAS NACOES UNIDAS,-46.71097,-23.66343002,Santo Amaro
380004309,"AV. LUÍS STAMATIS , 560",IRMA EMERENCIANA/ TR JOAO LUIS PAIVA,R IRMA EMERENCIANA/ TR JOAO LUIS PAIVA,-46.580301,-23.46848902,Jaçanã
270016980,"AV. PROF. ABRAÃO DE MORAIS , 2005",ARTUR THIRE / R. GENERAL CHAGAS SANTOS,R. ARTUR THIRE / R. GENERAL CHAGAS SANTOS,-46.62713,-23.61641102,Saúde
780006367,"R. FREI RUPERTO DE JESUS , 215",DOUTOR FREDERICO MARTINS DA COSTA CARVALHO/ R IGARAUNA,R DOUTOR FREDERICO MARTINS DA COSTA CARVALHO/ R IGARAUNA,-46.514212,-23.60523602,Sapopemba
390000301,"R. ANTÔNIO AIROSA , 650",PRF. GONZAGA/ R PRESGRAVE DO AMARAL,R PRF. GONZAGA/ R PRESGRAVE DO AMARAL,-46.753939,-23.51126302,Jaguara
6902127,"R. RAIMUNDO NINA RODRIGUES , 170",UA DOS OURIVES,RUA DOS OURIVES,-46.610089,-23.65424302,Sacomã
5306686,"AV. REPÚBLICA DO LÍBANO , 501",UA COLATINO MARQUES - SENTIDO B/C,RUA COLATINO MARQUES - SENTIDO B/C,-46.663708,-23.58498302,Moema
6905318,"R. JOÃO HOMEM , 52",ESTRADA DAS LAGRIMAS,ESTRADA DAS LAGRIMAS,-46.590647,-23.62372802,Sacomã
300009535,"R. ALZIRO PINHEIRO MAGALHÃES , 1094",RICARDO MACEDO/ R SALVADOR JORGE VELHO,R RICARDO MACEDO/ R SALVADOR JORGE VELHO,-46.684843,-23.75715102,Grajaú
1707415,"R. CASTANHO MIRIM , 327",ua Clodoaldo Pedroso,Rua Clodoaldo Pedroso,-46.750444,-23.62658902,Campo Limpo
8709765,"AV. HENRIQUE MORIZE , 326",UA INHAPIM,RUA INHAPIM,-46.534847,-23.57066002,Vila Formosa
3407173,"AV. MORUMBI , 7691",ua Dr. Álvaro da Veiga Coimbra,Rua Dr. Álvaro da Veiga Coimbra,-46.696305,-23.61915902,Itaim Bibi
420013537,"AV. GUARUJÁ , 57",AFONSO AFRICANO/ R PERO VAZ,R AFONSO AFRICANO/ R PERO VAZ,-46.789248,-23.69145702,Jardim Ângela
840002047,"TERM. METRÔ PARADA INGLESA , 0",PRF. MARCONDES DOMINGUES/ R INGLESA,R PRF. MARCONDES DOMINGUES/ R INGLESA,-46.608199,-23.48681702,Tucuruvi
7804996,"R. GONÇALO CAVALCANTI , 125",,,-46.51564,-23.60544102,Sapopemba
560009262,"TERM. VARGINHA , 0",AV PAULO GUILGUER REIMBERG/ R RUBEN DARIO -- Terminal Varginha - PMV 23,AV PAULO GUILGUER REIMBERG/ R RUBEN DARIO -- Terminal Varginha - PMV 23,-46.716139,-23.76695702,Parelheiros
330016036,"R. HEITOR PEIXOTO , 1118",GASPAR FERNANDES/ R RAGUNA CABRAL,R GASPAR FERNANDES/ R RAGUNA CABRAL,-46.61679,-23.57578302,Cambuci
680010823,"R. DR. PAULO RIBEIRO COELHO , 0",LUCILIA PERES/ R EVA GONZALES,R LUCILIA PERES/ R EVA GONZALES,-46.761722,-23.57804902,Rio Pequeno
410000050,"ESTR. TURÍSTICA DO JARAGUÁ , 3600",EST DO PICO/ R BARRA BONITA,EST DO PICO/ R BARRA BONITA,-46.754427,-23.47197802,Jaraguá
2009067,"R. LUTÉCIA , 1227",DO CÓRREGO / R. RANIERI GIOVANNI BAPTISTA PITORRI,R. DO CÓRREGO / R. RANIERI GIOVANNI BAPTISTA PITORRI,-46.543293,-23.55436702,Carrão
820005151,"R. TUIUTI , 606",PITANGUI/ R SABATINO NASTARI,R PITANGUI/ R SABATINO NASTARI,-46.575817,-23.53022902,Tatuapé
840003955,"AV. MAZZEI , 879",S NESTOR/ R GUARAJA -- COND. ED. TRINDAD MARIN BIGUCCI,R S NESTOR/ R GUARAJA -- COND. ED. TRINDAD MARIN BIGUCCI,-46.601463,-23.47398502,Tucuruvi
740006458,"AV. MORAIS COSTA , 229",UA TTE. CEL.  JOSÉ MACHADO DE OLIVEIRA,RUA TTE. CEL.  JOSÉ MACHADO DE OLIVEIRA,-46.530178,-23.60500302,São Lucas
790015060,"AV. CECI , 1775",CAMPINA DA TABORDA/ R BOTUI,R CAMPINA DA TABORDA/ R BOTUI,-46.648061,-23.62490002,Saúde
810011972,"AV. GUARAPIRANGA , 152",ANTONIO FOSTER/ R DOMINGOS JORGE,R ANTONIO FOSTER/ R DOMINGOS JORGE,-46.713632,-23.66583002,Socorro
120010344,"AV. PROF. LINEU PRESTES , 338",PC PROFESSOR JORGE AMERICANO/ R DO LAGO,PC PROFESSOR JORGE AMERICANO/ R DO LAGO,-46.722204,-23.56419702,Butantã
390000303,"R. ANTÔNIO AIROSA , 845",ADAO GONCALVES/ R SEM NOME,R ADAO GONCALVES/ R SEM NOME,-46.753668,-23.50930702,Jaguara
620003097,"AV. DR. SYLVIO DE CAMPOS , 375",AGUAS CLARAS DO SUL/ R MOGEIRO,R AGUAS CLARAS DO SUL/ R MOGEIRO,-46.757777,-23.40700402,Perus
120010369,"R. PROF. MELLO MORAES , 0",AV PROFESSOR LUCIO MARTINS RODRIGUES,AV PROFESSOR LUCIO MARTINS RODRIGUES,-46.724043,-23.55531702,Butantã
870008789,"AV. MONTEMAGNO , 1309",BARTOLOMEU PERES RUIZ/ R JOSE DA ROCHA VITA,R BARTOLOMEU PERES RUIZ/ R JOSE DA ROCHA VITA,-46.552694,-23.57036002,Vila Formosa
480012935,"R. WILLIAM SPEERS , 718",TENENTE LANDY/ R ALVES BRANCO,R TENENTE LANDY/ R ALVES BRANCO,-46.701724,-23.51837202,Lapa
750006763,"TERM. S. MATEUS - PLAT. A , 0",AV SAPOPEMBA/ PC FELISBERTO FERNANDES DA SILVA,AV SAPOPEMBA/ PC FELISBERTO FERNANDES DA SILVA,-46.476675,-23.61364402,São Mateus
370007970,"R. HILDEBRANDO SIQUEIRA , 718",AV ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,AV ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,-46.638303,-23.66204502,Jabaquara
260016781,"AV. PACAEMBU , 1403",DOUTOR VEIGA FILHO/ R TUPI,R DOUTOR VEIGA FILHO/ R TUPI,-46.663851,-23.53880902,Consolação
390000283,"AV. DOS REMÉDIOS , 1730",MTE. COSME FERNANDES/ R AGAMENON MAGALHAES,R MTE. COSME FERNANDES/ R AGAMENON MAGALHAES,-46.75805,-23.51304702,Jaguara
110001128,"R. LUÍS JOSÉ JUNQUEIRA FREIRE , 391",AV JOAO PAULO PRIMEIRO/ R SONHOS D OURO,AV JOAO PAULO PRIMEIRO/ R SONHOS D OURO,-46.682446,-23.47278502,Brasilândia
3107513,"AV. MIGUEL ACHIOLE DA FONSECA , 1231",JOSE DA SILVA SANTOS,R   JOSE DA SILVA SANTOS,-46.401219,-23.55904602,Guaianases
7206973,"R. BR. DO RIO BRANCO , 994",Av. João Dias,Av. João Dias,-46.710426,-23.64630002,Santo Amaro
7805141,"R. PALMEIRA DE VINHO , 368",,,-46.511837,-23.61782002,Sapopemba
3812787,"R. IRMÃ EMERENCIANA , 800",,,-46.580499,-23.46359902,Jaçanã
510001685,"AV. DIREITOS HUMANOS , 2585",AV ZUMKELLER/ TR GERMANO LINDE,AV ZUMKELLER/ TR GERMANO LINDE,-46.635705,-23.47335702,Mandaqui
550015985,"R. PE. LEBRET , 0",RUGGERO FASANO/ R RUBENS DO AMARAL,R RUGGERO FASANO/ R RUBENS DO AMARAL,-46.715109,-23.60110902,Morumbi
420013551,"R. MÁRIO TOTTA , 583",NEPAL/ AV DA MOENDA VELHA,R NEPAL/ AV DA MOENDA VELHA,-46.788989,-23.68982902,Jardim Ângela
910000819,"AV. EMÍLIO GIAQUINTO , 251",AL SEGUNDO SARGENTO ANDIRAS NOGUEIRA DE ABREU/ R FRITZ JANK,AL SEGUNDO SARGENTO ANDIRAS NOGUEIRA DE ABREU/ R FRITZ JANK,-46.562974,-23.52173002,Vila Maria
650005368,"R. JOSÉ GARCIA TERRA , 224",ANTONIO MACHADO/ ESTR. MOGI DAS CRUZES,R ANTONIO MACHADO/ ESTR. MOGI DAS CRUZES,-46.497184,-23.51669002,Ponte Rasa
610014619,"R. DES. DO VALE , 875",DOUTOR AUGUSTO DE MIRANDA/ R DOUTOR MIRANDA DE AZEVEDO,R DOUTOR AUGUSTO DE MIRANDA/ R DOUTOR MIRANDA DE AZEVEDO,-46.688804,-23.52948502,Perdizes
530015193,"AV. MOREIRA GUIMARÃES , 0",AV MOEMA/ AV DIVINO SALVADOR,AV MOEMA/ AV DIVINO SALVADOR,-46.654005,-23.60883002,Moema
5808197,"R. SHINZABURO MIZUTANI , 808",UA ALBERO MACHADO/CAMPO DE FUTEBOL,RUA ALBERO MACHADO/CAMPO DE FUTEBOL,-46.453809,-23.56296302,Parque do Carmo
120010871,"R. PEREIRA DO LAGO , 312",PC GENERAL ARARIPE DE FARIA/ R CORONEL CAMISAO,PC GENERAL ARARIPE DE FARIA/ R CORONEL CAMISAO,-46.731823,-23.57630502,Butantã
740006649,"R. JOÃO RODRIGUES PIRES , 83",REI ALBERTO DA BELGICA/ R MANOEL LUIS DE ARAUJO COSTA,R REI ALBERTO DA BELGICA/ R MANOEL LUIS DE ARAUJO COSTA,-46.537594,-23.58195502,São Lucas
2314605,"R. S. ROQUE DO PARAGUAÇU , 142",UA MESOPOTÂMIA,RUA MESOPOTÂMIA,-46.703355,-23.74369602,Cidade Dutra
790015334,"AV. ARATAS , 1807",AL DOS GUATAS/ AL DOS GUAICANAS,AL DOS GUATAS/ AL DOS GUAICANAS,-46.652253,-23.61791402,Saúde
610009788,"R. CARDOSO DE ALMEIDA , 2076",SANTAREM/ R MACAPA,R SANTAREM/ R MACAPA,-46.673706,-23.54755602,Perdizes
4715183,"R. JOÃO DE SIQUEIRA AFONSO , 529",ua capitão-Mor Francisco Falcão / Atrás do TP da Linha 2755/10,Rua capitão-Mor Francisco Falcão / Atrás do TP da Linha 2755/10,-46.394513,-23.54008702,Lajeado
530015289,"AV. BRIG. LUÍS ANTÔNIO , 3155",AL LORENA/ R DOS BOMBEIROS,AL LORENA/ R DOS BOMBEIROS,-46.655265,-23.57387002,Moema
110001144,"R. DO FAROL , 619",TABATINGA/ R SEM NOME,R TABATINGA/ R SEM NOME,-46.690937,-23.46499102,Brasilândia
290001269,"AV. ITABERABA , 1121",BAIAO PARENTE/ R GODOI DA SILVEIRA,R BAIAO PARENTE/ R GODOI DA SILVEIRA,-46.695691,-23.49179102,Freguesia do Ó
4203880,"AV. JOSÉ ESTIMA FILHO , 285",ua Pindorama -- 110-B,Rua Pindorama -- 110-B,-46.792614,-23.73227902,Jardim Ângela
110001161,"R. MUNIZ BARRETO , 0",MARCELINO JOSE DE FREITAS/ R DO OUTONO,R MARCELINO JOSE DE FREITAS/ R DO OUTONO,-46.695086,-23.46037402,Brasilândia
810009916,"AV. ANTÔNIO BARBOSA DA SILVA SANDOVAL , 161",ANTONIO DA COSTA DIAS/ R SAO FORTUNATO,R ANTONIO DA COSTA DIAS/ R SAO FORTUNATO,-46.704199,-23.69390802,Socorro
770007688,"AV. SG. IRACITAN COIMBRA , 147",FRANCISCO LUSTOSA/ R LEONOR DE SIQUEIRO,R FRANCISCO LUSTOSA/ R LEONOR DE SIQUEIRO,-46.469901,-23.61815202,São Rafael
2515552,"R. ARROIO TRIUNFO , 243",UA ARAPONGAS,RUA ARAPONGAS,-46.413943,-23.58339202,Cidade Tiradentes
600005690,"AV. CALIM EID , 177",BAIXO GUANDÚ / AV AMADOR BUENO DA VEIGA,R BAIXO GUANDÚ / AV AMADOR BUENO DA VEIGA,-46.510895,-23.51919902,Ponte Rasa
8914834,"R. EL REY , 160",UA CLAREAR,RUA CLAREAR,-46.473088,-23.51210602,Vila Jacuí
860002712,"R. DOS IGARAPÉS , 1000",PALHA BRAVA/ R ERVA CIGANA,R PALHA BRAVA/ R ERVA CIGANA,-46.413022,-23.50415702,Vila Curuçá
3115319,"R. JORGE MARACCINI POMFILIO , 210",UA TRINTA E QUATRO,RUA TRINTA E QUATRO,-46.397109,-23.56355402,Guaianases
840000588,"R. VAZ MUNIZ , 394",,,-46.617608,-23.47925402,Tucuruvi
700016870,"AV. ANGÉLICA , 845",BARONESA DE ITU/ R JAGUARIBE,R BARONESA DE ITU/ R JAGUARIBE,-46.655185,-23.54024402,Santa Cecília
2202545,"R. SAMUEL ARNOLD , 901",UA ITALO MONTEMEZZI,RUA ITALO MONTEMEZZI,-46.668282,-23.68575902,Cidade Ademar
4504050,"R. MARTINHO JACOB KREMER , 620",ua Monsenhor João Pedro Fusenig,Rua Monsenhor João Pedro Fusenig,-46.743504,-23.69015202,Jardim São Luís
770007713,"R. MANUEL BOTELHO , 413",JOSE BENTO DE MELO/ R TEODOSIO DA ROCHA,R JOSE BENTO DE MELO/ R TEODOSIO DA ROCHA,-46.472792,-23.63318902,São Rafael
10008744,"AV. ADUTORA DO RIO CLARO , 26",JULIANO MOREIRA/ AV SAPOPEMBA,R JULIANO MOREIRA/ AV SAPOPEMBA,-46.566534,-23.57333102,Água Rasa
450011940,"AV. DIRETRIZ , 4",AV JUREMA ARAUJO SILVEIRA/ AV MANUEL DE SIQUEIRA,AV JUREMA ARAUJO SILVEIRA/ AV MANUEL DE SIQUEIRA,-46.739934,-23.67771702,Jardim São Luís
7805174,"R. HORTELÃ DO CAMPO , 164",LATERAL Nº 164,LATERAL Nº 164,-46.498763,-23.62225102,Sapopemba
300009464,"R. PEDRO ESCOBAR , 119",MANUEL DA COSTA DUARTE/ R RIONERO,R MANUEL DA COSTA DUARTE/ R RIONERO,-46.667092,-23.75451902,Grajaú
360004864,"AV. CAMPANELLA , 114",PC ANA DAS DORES CARVALHO/ R ADALGISA,PC ANA DAS DORES CARVALHO/ R ADALGISA,-46.473437,-23.53666502,Itaquera
40008541,"AV. DOS LATINOS , 66",AV ARICANDUVA/ AV RIO DAS PEDRAS,AV ARICANDUVA/ AV RIO DAS PEDRAS,-46.505199,-23.57273602,Aricanduva
7014507,"R. DOS GUAIANASES , 743",HELVETIA,R. HELVETIA,-46.644287,-23.53567302,Santa Cecília
200012340,"AV. DEZENOVE DE JANEIRO , 290",PEDRO VOSS/ R MONGUBA,R PEDRO VOSS/ R MONGUBA,-46.526409,-23.55507602,Carrão
600005435,"R. NILZA , 763",ANTONIO LAMANNA/ R MAJOR ANGELO ZANCHI - PROX EST GUILHERMINA ESPERANÇA,R ANTONIO LAMANNA/ R MAJOR ANGELO ZANCHI - PROX EST GUILHERMINA ESPERANÇA,-46.517642,-23.52878502,Penha
7704127,"R. JOSÉ RICARDO DA COSTA , 233",UA JOSÉ MACIEL,RUA JOSÉ MACIEL,-46.475282,-23.61498202,São Rafael
7404485,"R. RODOLFO FERNANDES , 290",UA DEMERVAL CUNHA BRITO,RUA DEMERVAL CUNHA BRITO,-46.544971,-23.59763902,São Lucas
3214690,"AV. RAGUEB CHOHFI , 6336",UA EMILIO RETROSI E GENARO OLAVIDE,RUA EMILIO RETROSI E GENARO OLAVIDE,-46.425025,-23.59431902,Iguatemi
50012404,"AV. PARAGUASSU PAULISTA , 708",HENRIQUE JACOBS/ R SANTA AFRA,R HENRIQUE JACOBS/ R SANTA AFRA,-46.49187,-23.53746602,Artur Alvim
7203277,"AV. ADOLFO PINHEIRO , 2233",UA AMERICO BRASILIENSE x RUA DA PAZ - Parada Sabesp 1,RUA AMERICO BRASILIENSE x RUA DA PAZ - Parada Sabesp 1,-46.693977,-23.63548502,Santo Amaro
210002092,"AV. ENG. CAETANO ALVARES , 2103",ANTÔNIO ANTUNES MACIEL / R JOSE FRUTUOSO DIAS,R.   ANTÔNIO ANTUNES MACIEL / R JOSE FRUTUOSO DIAS,-46.6631,-23.49720902,Casa Verde
300009452,"ESTR. ITAQUAQUECETUBA , 6000",DAS CAMELIAS/ R ALICE CANDIDA SILVEIRA,R DAS CAMELIAS/ R ALICE CANDIDA SILVEIRA,-46.632482,-23.80340002,Grajaú
800015214,"R. VINTE E CINCO DE MARÇO , 267",PÇA. FERNANDO COSTA / RUA SAO NICOLAU - Nº 267 (oposto).,PÇA. FERNANDO COSTA / RUA SAO NICOLAU - Nº 267 (oposto).,-46.631153,-23.54738102,Sé
70016565,"AV. BRIG. LUÍS ANTÔNIO , 755",UA CONDE DE SÃO JOAQUIM/RUA CONDESSA DE SÃO JOAQUIM - OPOSTO A PRAÇA PEROLA BYINGTON/,RUA CONDE DE SÃO JOAQUIM/RUA CONDESSA DE SÃO JOAQUIM - OPOSTO A PRAÇA PEROLA BYINGTON/,-46.640113,-23.55664302,Bela Vista
